das_voyage_id,direction,ship_name,ship_tonnage,chamber,departure_date,departure_place,arrival_date_cape,departure_date_cape,arrival_date,arrival_place
91316,outward,Wapen Van Rotterdam,700,Rotterdam,1621-11-09,Goeree,nan,1622-06-13,nan,Batavia
91317,outward,Delfshaven,400,Delft,1621-12-16,Goeree,nan,nan,1622-06-06,Batavia
91318,outward,Gorkum,300,Amsterdam,1621-12-22,Texel,nan,nan,1622-06-03,Batavia
91319,outward,Heusden,250,Amsterdam,1621-12-22,Texel,1622-03-30,nan,1622-06-14,Batavia
91320,outward,Mauritius,800,Amsterdam,1621-12-22,Texel,nan,1622-06-13,1622-10,Batavia
91321,outward,Walcheren,500/600,Zeeland,1621-12-22,Wielingen,nan,nan,1622-05-27,Batavia
91322,outward,Woerden,250,Amsterdam,1621-12-22,Texel,nan,nan,1622-06-16,Batavia
91323,outward,Edam,300,Hoorn,1621-12-26,Texel,nan,nan,1622-08-14,Batavia
91324,outward,Wapen Van Hoorn,400/600,Hoorn,1621-12-26,Texel,nan,nan,1622-07-22,Batavia
91325,outward,Monnikendam,300,Enkhuizen,1621-12-26,Texel,nan,nan,1622-07-11,Batavia
91326,outward,Kleine Erasmus,240,Rotterdam,1622-04-22,Goeree,1622-11,nan,1623-01-20,Batavia
91327,outward,Makreel,300,Enkhuizen,1622-12-17,Texel,nan,nan,1623-06-20,Batavia
91328,outward,Middelburg,700,Zeeland,1622-12-17,Wielingen,nan,nan,1623-08-16,Batavia
91329,outward,Wapen Van Enkhuizen,700,Enkhuizen,1623-01-20,Texel,1623-05-04,nan,1623-08-16,Batavia
91330,outward,Leiden,700,Amsterdam,1623-01-20,Texel,1623-04-27,1623-05-21,1623-08-25,Batavia
91331,outward,Medemblik,300,Hoorn,1623-01-20,Texel,1623-04-28,nan,1623-09-19,Coromandel
91332,outward,Naarden,180,,1623-01-20,Texel,nan,nan,nan,
91333,outward,Schoonhoven,400,Amsterdam,1623-01-20,Texel,1623-05-04,nan,1623-10-02,Surat
91334,outward,Oranje,700,Zeeland,1623-04-19,Wielingen,nan,nan,1625-09-04,Batavia
91335,outward,Haas,120,Amsterdam,1623-04-27,Texel,nan,nan,1623-09-07,Batavia
91336,outward,Amsterdam,800,Amsterdam,1623-04-29,Goeree,nan,nan,1625-08-29,Batavia
91337,outward,Arend,400,Amsterdam,1623-04-29,Goeree,nan,nan,1625-08-29,Batavia
91338,outward,Koning David,360,Hoorn,1623-04-29,Goeree,nan,nan,1625-08-29,Batavia
91339,outward,Delft,800,Amsterdam,1623-04-29,Goeree,nan,nan,1625-08-29,Batavia
91340,outward,Eendracht,600,Enkhuizen,1623-04-29,Goeree,nan,nan,1625-09-13,Batavia
91341,outward,Griffioen,320,Hoorn,1623-04-29,Goeree,nan,nan,1625-08-29,Batavia
91342,outward,Hazewind,60,Amsterdam,1623-04-29,Goeree,nan,nan,nan,
91343,outward,Hollandia,600,Rotterdam,1623-04-29,Goeree,nan,nan,1625-08-29,Batavia
91344,outward,Hoop,260,Rotterdam,1623-04-29,Goeree,nan,nan,1625-08-29,Batavia
91345,outward,Mauritius,560,Rotterdam,1623-04-29,Goeree,nan,nan,1625-09-04,Batavia
91346,outward,Tortelduif,80,Amsterdam,1623-11-16,Texel,nan,nan,1624-06-21,Batavia
91347,outward,Dordrecht,600,Amsterdam,1624-01-08,Texel,nan,1624-05-11,1624-09-15,Surat
91348,outward,Gouda,800,Amsterdam,1624-01-08,Texel,1624-04,nan,1624-07-17,Batavia
91349,outward,Hollandia,700,Amsterdam,1624-01-08,Texel,1628,nan,1624-07-16,Batavia
91350,outward,Leeuwin,500,Amsterdam,1624-01-08,Texel,nan,1624-05-11,1624-08-04,Pulicat
91351,outward,Haas,120,Amsterdam,1624-12-10,Texel,nan,nan,1625-06-06,Batavia
91352,outward,Delfshaven,400,Delft,1625-01-04,Goeree,nan,1625-07-05,1625-09-09,Pulicat
91353,outward,Heusden,250,Amsterdam,1625-01-04,Texel,nan,nan,1625-10-02,Surat
91354,outward,Kameel,500,Amsterdam,1625-01-04,Texel,1625,1625-07-10,1625-09-19,Batavia
91355,outward,Gouden Leeuw,550,Amsterdam,1625-01-04,Texel,nan,nan,1625-10-02,Surat
91356,outward,Mauritius,800,Zeeland,1625-01-04,Wielingen,1625,1625-07-10,1625-10-03,Batavia
91357,outward,Walcheren,500/600,Zeeland,1625-01-04,Wielingen,nan,nan,1625-10-03,Surat
91358,outward,Leiden,700,Amsterdam,1625-05-17,Zeeland,1626-01-31,1626-02-13,1626-05-30,Batavia
91359,outward,Schiedam,360,Amsterdam,1625-05-17,Texel,nan,nan,1626-02-13,Batavia
91360,outward,Ter Tholen,400,Zeeland,1625-05-17,Wielingen,1625-10,nan,1625-12-27,Batavia
91361,outward,Alkmaar,600,Enkhuizen,1625-07-05,Texel,nan,nan,nan,
91362,outward,Schoonhoven,400,Amsterdam,1625-12-20,Texel,nan,nan,nan,
91363,outward,Amstelveen,300,Amsterdam,1626-01-16,Texel,1626-05-18,nan,1626-10-04,Batavia
91364,outward,Wapen Van Delft,700,Delft,1626-01-17,Goeree,nan,nan,1627-01-28,Batavia
91365,outward,Beverwijk,160,Amsterdam,1626-05-03,Texel,1626-09-29,1626-11-03,1627-01-27,Batavia
91366,outward,Den Briel,400,Amsterdam,1626-05-03,Texel,1626-09-29,1626-11-03,1627-01-27,Batavia
91367,outward,Diemen,100,Amsterdam,1626-05-03,Texel,1626-09-29,1626-11-03,1627-01-27,Batavia
91368,outward,Ouderkerk,100,Amsterdam,1626-05-03,Texel,nan,nan,1627-04-18,Batavia
91369,outward,Sloten,100,Amsterdam,1626-05-03,Texel,1626-09-29,1626-11-03,1627-01-27,Batavia
91370,outward,Grotebroek,240,Enkhuizen,1626-05-21,Texel,1627-01-08,nan,1627-05-02,Batavia
91371,outward,Domburg,100,Zeeland,1626-05-22,Wielingen,nan,nan,1627-03-13,Batavia
91372,outward,Hollandia,700,Amsterdam,1626-05-22,Zeeland,nan,nan,1626-12-14,Batavia
91373,outward,Gulden Zeepaard,400,Zeeland,1626-05-22,Wielingen,nan,nan,1627-04-10,Batavia
91374,outward,Dordrecht,600,Amsterdam,1626-10-01,Texel,1627-03-18,nan,1627-06-25,Batavia
91375,outward,Weesp,160,Amsterdam,1626-10-01,Texel,1627-03,nan,1627-06-25,Batavia
91376,outward,Bommel,200,Amsterdam,1626-11-11,Zeeland,1627-03,nan,1627-06-19,Batavia
91377,outward,Brouwershaven,200,Zeeland,1627-01-16,Wielingen,nan,nan,1627-06-20,Batavia
91378,outward,Frederik Hendrik,1100,Zeeland,1627-01-16,Wielingen,nan,nan,1627-06-20,Batavia
91379,outward,Galiasse,300,Hoorn,1627-03-19,Texel,1627-07-06,1627-07-22,1627-09-27,Batavia
91380,outward,Wapen Van Hoorn,400/600,Hoorn,1627-03-19,Texel,1627-07-16,1627-08-07,1627-10-13,Batavia
91381,outward,Kemphaan,100,Amsterdam,1627-03-19,Texel,..1627-07-06,1627-07-15,1628-01-04,Pulicat
91382,outward,Leeuwin,400,Amsterdam,1627-03-19,Texel,..1627-07-06,1627-07-15,1628-01-04,Pulicat
91383,outward,Texel,200,Amsterdam,1627-03-19,Texel,1627-07-06,1627-07-22,1627-09-27,Batavia
91384,outward,Utrecht,400,Amsterdam,1627-03-19,Texel,1627-07-06,1627-07-22,1627-09-25,Batavia
91385,outward,Vianen,400,Amsterdam,1627-03-19,Texel,1627-07-16,1627-08-07,1627-10-08,Batavia
91386,outward,Dubbele Arend,360,Amsterdam,1627-04-10,Texel,1627-08-04,nan,1627-10-18,Batavia
91387,outward,Velsen,360,Amsterdam,1627-04-10,Texel,1627-08-04,nan,1627-10-29,Batavia
91388,outward,Vliegende Draak,320,Enkhuizen,1627-10-12,Texel,nan,nan,nan,
91389,outward,Kampen,300,Amsterdam,1627-10-12,Texel,nan,nan,nan,
91390,outward,Nassau,550,Amsterdam,1627-10-12,Texel,1628-03-27,1628-04-07,1628-06-22,Batavia
91391,outward,Terschelling,80,Amsterdam,1627-10-12,Texel,1628-03-27,1628-04-07,1628-07-14,Pulicat
91392,outward,Vlieland,80,Amsterdam,1627-10-12,Texel,nan,1628,1628-06-09,Pulicat
91393,outward,Wieringen,120,Amsterdam,1627-10-12,Texel,1628-03-27,1628-04-07,1628-07-14,Pulicat
91394,outward,Prins Willem,500,Amsterdam,1627-10-12,Texel,1628-03-27,1628-04-07,1628-06-22,Batavia
91395,outward,Delfshaven,400,Rotterdam,1627-11-18,Goeree,nan,1628-05-15,1628-08-01,Batavia
91396,outward,Ter Veere,350,Zeeland,1627-11-18,Wielingen,1628,1628,1628-07-28,Batavia
91397,outward,Vlissingen,350,Zeeland,1627-11-18,Wielingen,1628,1628-05-15,1628-08-01,Batavia
91398,outward,Zeeburg,120,Zeeland,1627-11-18,Wielingen,1628,1628,1628-08-04,Batavia
91399,outward,Schiedam,360,Amsterdam,1628-01-24,Texel,1628-05-24,1628-06-07,1628-08-30,Coromandel
91400,outward,Ter Tholen,400,Zeeland,1628-05,Wielingen,nan,nan,1629-02-06,Batavia
91401,outward,Wapen Van Enkhuizen,700,Enkhuizen,1628-05-12,Texel,nan,nan,nan,
91402,outward,Leiden,700,Amsterdam,1628-05-12,Texel,1629-02-04,1629-02-20,1629-07-17,Batavia
91403,outward,Wapen Van Rotterdam,700,Rotterdam,1628-05-12,Goeree,nan,nan,1629-02-18,Batavia
91404,outward,Assendelft,500,Amsterdam,1628-10-28,Texel,nan,nan,1629-07-02,Batavia
91405,outward,Buren,200,Enkhuizen,1628-10-28,Texel,nan,nan,1629-07-10,Batavia
91406,outward,Kleine David,100,Hoorn,1628-10-28,Texel,nan,nan,1629-07-13,Pulicat
91407,outward,Dordrecht,500,Amsterdam,1628-10-28,Texel,nan,nan,1629-07-10,Batavia
91408,outward,'S-Gravenhage,300,Amsterdam,1628-10-28,Texel,nan,1629-09-12,1629-11-19,Batavia
91409,outward,Zaandam,500,Amsterdam,1628-10-28,Texel,nan,nan,1629-07-07,Batavia
91410,outward,Batavia,600,Amsterdam,1628-10-29,Texel,1629-04-14,1629-04-22,nan,
91411,outward,Galiasse,300,Hoorn,1628-12-28,Texel,nan,nan,1629-07-13,Pulicat
91412,outward,Wapen Van Delft,700,Delft,1629-01-23,Goeree,nan,nan,1629-07-23,Batavia
91413,outward,Zalm,100,Rotterdam,1629-01-23,Goeree,nan,nan,1629-07-14,Batavia
91414,outward,Frederik Hendrik,1100,Zeeland,1629-01-24,Wielingen,nan,nan,1629-07-07,Batavia
91415,outward,Ter Goes,200,Zeeland,1629-01-24,Wielingen,1629-06-23,1629-07-05,1629-09-21,Batavia
91416,outward,Zoutelande,100,Zeeland,1629-01-24,Wielingen,nan,nan,nan,
91417,outward,Beets,300,Hoorn,1629-01-25,Texel,nan,nan,1629-07-18,Batavia
91418,outward,Broekerhaven,100,Enkhuizen,1629-01-25,Texel,1629-07-27,1629-08-19,1629-10-22,Batavia
91419,outward,Hollandia,700,Amsterdam,1629-01-25,Texel,1629-06-23,1629-07-05,1629-09-21,Batavia
91420,outward,Oostzanen,100,Amsterdam,1629-01-25,Texel,1629-06-23,1629-07-05,1629-09-21,Batavia
91421,outward,Westzanen,100,Amsterdam,1629-01-25,Texel,1629-06-23,1629-07-05,1629-09-21,Batavia
91422,outward,Walcheren,500/600,Zeeland,1629-05,Wielingen,nan,nan,1630-03-17,Batavia
91423,outward,Gouden Leeuw,550,Amsterdam,1629-05-07,Texel,1629-08-27,1629-09-12,1629-11-19,Batavia
91424,outward,Vianen,400,Hoorn,1629-05-07,Texel,1629-08-27,1629-09-12,nan,
91425,outward,Amboina,400,Amsterdam,1629-12-27,Texel,nan,1630-09-20,1630-12-18,Batavia
91426,outward,Brak,100,Amsterdam,1629-12-27,Texel,nan,nan,1630-08-23,Batavia
91427,outward,Leeuwarden,550,Enkhuizen,1629-12-27,Texel,1630-07-29,1630-08-19,1630-11-06,Batavia
91428,outward,Deventer,550,Amsterdam,1629-12-28,Texel,1630-08-16,1630-09-16,1630-12-12,Batavia
91429,outward,Nijmegen,550,Amsterdam,1629-12-28,Texel,1631-02,nan,1631-04-28,Batavia
91430,outward,Leeuwin,400,Amsterdam,1630-02-18,Texel,1630-07-06,1630-07-15,1630-09-23,Batavia
91431,outward,Warmond,300,Amsterdam,1630-02-18,Texel,1630-07-06,1630-07-15,1630-09-09,Batavia
91432,outward,Wassenaar,240,Amsterdam,1630-02-18,Texel,1630-07-20,1630-07-31,1630-11-03,Batavia
91433,outward,Koudekerke,100,Zeeland,1630-02-21,Texel,nan,nan,1630-09-15,Batavia
91434,outward,Middelburg,550,Zeeland,1630-02-21,Texel,1630-08-16,1630-09-16,1630-12-12,Batavia
91435,outward,Hof Van Holland,500,Delft,1630-02-22,Goeree,1630-08-16,1630-09-16,1630-12-25,Batavia
91436,outward,Rijswijk,100,Delft,1630-02-22,Goeree,nan,nan,nan,
91437,outward,Delfshaven,400,Rotterdam,1630-04-21,Goeree,nan,1630-09-20,1630-12-18,Batavia
91438,outward,Egmond,240,Amsterdam,1630-04-16,Texel,1630-07-24,1630-08-06,1630-10-05,Batavia
91439,outward,Ter Veere,350,Zeeland,1630-06-30,Wielingen,1630-11,1630-11-27,1631-02-18,Batavia
91440,outward,Vlissingen,350,Zeeland,1630-06-30,Wielingen,1630-11,1630-11-27,1631-02-14,Batavia
91441,outward,Katwijk,100,Amsterdam,1630-11-06,Texel,1630-03-11,nan,1631-05-22,Batavia
91442,outward,Grootebroek,240,Enkhuizen,1630-11-06,Texel,nan,nan,1631-04-28,Batavia
91443,outward,Nassau,550,Amsterdam,1630-11-06,Texel,1631-03-11,1631-03-17,1631-06-02,Batavia
91444,outward,Prins Willem,500,Amsterdam,1630-11-06,Texel,1631-03-11,1631-03-17,1631-06-02,Batavia
91445,outward,Wezel,550,Amsterdam,1630-11-06,Texel,1631-03-11,1631-03-17,1631-06-02,Batavia
91446,outward,Galiasse,300,Hoorn,1630-12-11,Texel,1631-03-06,nan,1631-05-19,Batavia
91447,outward,Wapen Van Delft,700,Delft,1630-12-16,Goeree,nan,nan,1631-06-06,Batavia
91448,outward,Noordwijk,300,Amsterdam,1630-12-18,Texel,nan,nan,1631-09-20,Batavia
91449,outward,Huisduinen,150,Amsterdam,1631-03-03,Texel,nan,nan,1631-11-04,Batavia
91450,outward,Frederik Hendrik,1100,Zeeland,1631-03-25,Wielingen,nan,nan,1631-09-15,Batavia
91451,outward,Gulden Zeepaard,400,Zeeland,1631-03-25,Wielingen,nan,nan,1631-09-29,Batavia
91452,outward,Wapen Van Rotterdam,700,Rotterdam,1631-03-25,Goeree,nan,nan,1631-12-03,Batavia
91453,outward,Hollandia,700,Amsterdam,1631-03-29,Texel,nan,nan,1631-09-29,Batavia
91454,outward,Grol,200,Amsterdam,1631-12-11,Texel,nan,nan,1632-06-30,Batavia
91455,outward,Leiden,700,Amsterdam,1631-12-11,Texel,nan,nan,1632-07-16,Batavia
91456,outward,Utrecht,350,Amsterdam,1631-12-11,Texel,nan,nan,1632-07-15,Batavia
91457,outward,Bleiswijk,100,Rotterdam,1632,Maas,1632,nan,1633-06-19,Batavia
91458,outward,Hoorn,550,Hoorn,1632-01-11,Texel,nan,nan,1632-08-03,Batavia
91459,outward,'S-Hertogenbosch,600,Delft,1632-01-18,Goeree,nan,nan,1632-07-27,Batavia
91460,outward,Aemilia,600,Zeeland,1632-03-03,Wielingen,nan,nan,1632-08-01,Batavia
91461,outward,Delfshaven,400,Amsterdam,1632-04-18,Texel,nan,nan,1632-09-08,Batavia
91462,outward,Leeuwin,400,Amsterdam,1632-04-18,Texel,nan,nan,1632-09-16,Batavia
91463,outward,Zeelandia,600/1050,Zeeland,1632-04-18,Wielingen,nan,nan,1632-09-04,Batavia
91464,outward,Zutphen,550,Amsterdam,1632-04-18,Texel,nan,nan,1632-09-05,Batavia
91465,outward,Leeuwarden,550,Enkhuizen,1632-05-10,Texel,nan,nan,1632-11-10,Batavia
91466,outward,Oudewater,80,Amsterdam,1632-11-23,Texel,nan,nan,1633-07-21,Batavia
91467,outward,Veenhuizen,100,Enkhuizen,1632-11-23,Texel,nan,nan,1633-07-21,Batavia
91468,outward,Ijsselstein,80,Amsterdam,1632-11-23,,nan,nan,nan,
91469,outward,Amsterdam,550,Amsterdam,1632-12-10,Texel,nan,nan,1633-07-21,Batavia
91470,outward,Breedam,200,Zeeland,1632-12-10,Wielingen,nan,nan,1633-05-24,Batavia
91471,outward,Middelburg,550,Zeeland,1632-12-10,Wielingen,nan,nan,1633-05-12,Batavia
91472,outward,Venlo,120,Zeeland,1632-12-10,Wielingen,nan,nan,1633-06-03,Batavia
91473,outward,Nassau,550,Amsterdam,1633-03-23,Texel,nan,nan,1633-08-11,Batavia
91474,outward,Schagen,200,Amsterdam,1633-03-23,Texel,nan,nan,1633-09-11,Batavia
91475,outward,Wezel,550,Amsterdam,1633-03-23,Texel,nan,nan,1633-09-02,Batavia
91476,outward,Banda,550,Amsterdam,1633-12-07,Texel,1634-04-07,1634-04-11,1634-07-20,Persia
91477,outward,Egmond,240,Amsterdam,1633-12-07,Texel,1634-04-07,1634-04-11,1634-07-20,Persia
91478,outward,Hoorn,550,Hoorn,1633-12-07,Texel,1634-04-07,nan,1634-06-09,Batavia
91479,outward,Wassenaar,240,Amsterdam,1633-12-07,Texel,1634-04-07,1634-04-11,1634-06-17,Batavia
91480,outward,Frederik Hendrik,1100,Zeeland,1633-12-10,Wielingen,nan,nan,1634-06-09,Batavia
91481,outward,Zwaan,200,Zeeland,1633-12-10,Texel,nan,nan,1634-06-10,Batavia
91482,outward,Ter Veere,350,Zeeland,1633-12-10,Wielingen,nan,nan,1634-06-10,Batavia
91483,outward,Petten,200,Amsterdam,1634-04-18,Texel,nan,nan,nan,Mauritius
91484,outward,Wapen Van Rotterdam,700,Rotterdam,1634-04-19,Goeree,nan,nan,1634-09-23,Batavia
91485,outward,Zandvoort,80,Amsterdam,1634-04-19,Texel,nan,nan,1634-09-21,Batavia
91486,outward,Zutphen,550,Amsterdam,1634-04-19,Texel,nan,nan,1634-09-30,Batavia
91487,outward,Prins Willem,500,Amsterdam,1634-04-19,Texel,nan,nan,1634-09-20,Batavia
91488,outward,Amboina,400,Amsterdam,1634-12-26,Texel,nan,nan,1635-07-17,Batavia
91489,outward,Amsterdam,550,Amsterdam,1634-12-26,Texel,1635-04-08,1635-04,1635-06-14,Batavia
91490,outward,Galiasse,300,Hoorn,1634-12-26,Texel,nan,nan,1635-07-14,Batavia
91491,outward,'S-Gravenhage,300,Amsterdam,1634-12-26,Texel,nan,1635-05-01,1635-07-06,Batavia
91492,outward,Leeuwarden,550,Enkhuizen,1634-12-26,Texel,nan,nan,1635-08-22,Batavia
91493,outward,Maastricht,600,Rotterdam,1634-12-26,Goeree,nan,1635-05-01,1635-07-15,Batavia
91494,outward,Rarop,200,Amsterdam,1634-12-26,Texel,1635-04-29,1635-05-01,1635-07-14,Batavia
91495,outward,Aemilia,600,Zeeland,1634-12-27,Wielingen,nan,nan,1635-07-20,Batavia
91496,outward,Hof Van Holland,500,Delft,1634-12-27,Goeree,nan,nan,1635-08-16,Batavia
91497,outward,Ritthem,200,Zeeland,1634-12-27,Wielingen,nan,nan,1635-07-26,Batavia
91498,outward,Vlissingen,350,Zeeland,1634-12-27,Wielingen,nan,nan,1635-07-16,Batavia
91499,outward,Hollandia,700,Amsterdam,1635-05-02,Texel,nan,nan,1635-09-21,Batavia
91500,outward,Nassau,550,Amsterdam,1635-05-02,Texel,nan,nan,1635-09-21,Batavia
91501,outward,Wezel,550,Amsterdam,1635-05-02,Texel,nan,nan,1635-09-21,Batavia
91502,outward,Banda,550,Amsterdam,1636-01-18,Texel,1636-05-19,1636-06-02,1636-07-25,Batavia
91503,outward,Egmond,240,Amsterdam,1636-01-18,Texel,1636-05-19,1636-06-02,1636-07-25,Batavia
91504,outward,Harderwijk,400,Amsterdam,1636-01-18,Texel,1636-05-19,1636-06-02,1636-07-25,Batavia
91505,outward,Keizerin,200,Amsterdam,1636-01-18,Texel,1636-05-19,1636-06-02,1636-07-25,Batavia
91506,outward,Otter,200,Amsterdam,1636-01-18,Texel,1636-05-19,1636-06-02,1636-07-25,Batavia
91507,outward,Zwolle,360,Amsterdam,1636-01-18,Texel,1636-05-19,1636-06-02,1636-07-21,Batavia
91508,outward,Vos,,Amsterdam,1636-01-18,Texel,nan,nan,1636-07-17,Batavia
91509,outward,Middelburg,550,Zeeland,1636-02-01,Wielingen,1636-05-19,1636-06-02,1636-07-25,Batavia
91510,outward,Oostkapelle,200,Zeeland,1636-02-01,Wielingen,nan,nan,1636-07-07,Batavia
91511,outward,Duif,,Amsterdam,1636-05-02,Texel,nan,nan,1636-10-08,Batavia
91512,outward,Enkhuizen,700,Enkhuizen,1636-05-02,Texel,nan,nan,1636-10-08,Batavia
91513,outward,Prins Willem,500,Amsterdam,1636-05-02,Texel,nan,nan,1636-09-26,Batavia
91514,outward,Zutphen,550,Amsterdam,1636-05-02,Texel,1636-08-14,1636-08-25,1636-10-30,Batavia
91515,outward,Roemerswaal,80,Zeeland,1636-05-04,Wielingen,nan,nan,1636-11-15,Batavia
91516,outward,Valk,120,Zeeland,1636-05-04,Wielingen,nan,nan,1636-11-06,Batavia
91517,outward,Zeelandia,600/1050,Zeeland,1636-05-04,Wielingen,nan,nan,1636-11-06,Batavia
91518,outward,Haarlem,500,Amsterdam,1636-08-13,Texel,1636,nan,1637-10-20,Batavia
91519,outward,Hollandia,700,Amsterdam,1636-08-13,Texel,nan,nan,1637-10-02,Batavia
91520,outward,Nassau,550,Amsterdam,1636-08-13,Texel,nan,nan,1637-10-05,Batavia
91521,outward,Wezel,550,Amsterdam,1636-08-13,Texel,nan,nan,1637-10-05,Batavia
91522,outward,Akersloot,360,Amsterdam,1636-12-03,Texel,nan,nan,1637-04-28,Batavia
91523,outward,Amsterdam,550,Amsterdam,1636-12-03,Texel,nan,nan,1637-04-26,Batavia
91524,outward,Hoorn,550,Hoorn,1637-01-06,Texel,nan,nan,nan,
91525,outward,'S-Hertogenbosch,600,Delft,1637-01-08,Goeree,nan,nan,1637-07-20,Batavia
91526,outward,Maastricht,600,Rotterdam,1637-01-08,Goeree,nan,nan,1637-07-25,Batavia
91527,outward,Graft,200,Amsterdam,1637-02-15,Texel,nan,nan,1637-07-24,Batavia
91528,outward,Rijp,200,Amsterdam,1637-02-15,Texel,nan,nan,1637-07-18,Batavia
91529,outward,Broekoord,200,Enkhuizen,1637-02-20,Goeree,1637,nan,1637-07-26,Batavia
91530,outward,Frederik Hendrik,1100,Zeeland,1637-02-22,Wielingen,nan,nan,1637-09-05,Batavia
91531,outward,Henriette Louise,750,Zeeland,1637-02-22,Wielingen,nan,nan,1637-09-05,Batavia
91532,outward,Runsburg,200,Amsterdam,1637-10-11,Texel,nan,nan,1638-04-28,Batavia
91533,outward,Valkenburg,200,Amsterdam,1637-10-11,Texel,nan,nan,1638-04-20,Batavia
91534,outward,Maan,200,Amsterdam,1637-12-31,Texel,nan,nan,1638-09-19,Batavia
91535,outward,Zon,200,Amsterdam,1637-12-31,Texel,1638,nan,1638-07-09,Batavia
91536,outward,Zwolle,360,Amsterdam,1637-12-31,Texel,nan,nan,1638-06-23,Batavia
91537,outward,Wijdenes,160,Enkhuizen,1637-12-31,Texel,nan,nan,1638-06-02,Batavia
91538,outward,Arnemuiden,200,Zeeland,1638-01-14,Wielingen,nan,nan,1638-07-04,Batavia
91539,outward,Grijpskerke,120,Zeeland,1638-01-14,Wielingen,nan,nan,1638-06-31,Batavia
91540,outward,Zeelandia,600/1050,Zeeland,1638-01-14,Wielingen,nan,nan,1638-07-03,Batavia
91620,outward,Aemilia,600,Amsterdam,1638-04-12,Wielingen,1638,nan,1638-10-24,Batavia
91621,outward,Noordster,200,Zeeland,1638-04-12,Wielingen,nan,nan,1638-12-05,Batavia
91622,outward,Welsingen,80,Zeeland,1638-04-12,Wielingen,nan,nan,1638-10-24,Batavia
91623,outward,Amboina,550,Amsterdam,1638-04-15,Texel,nan,nan,1638-12-07,Batavia
91624,outward,Engel,360,Amsterdam,1638-04-15,Texel,nan,nan,1638-10-11,Batavia
91625,outward,Roek,200,Amsterdam,1638-04-15,Texel,nan,nan,1639-04-25,Batavia
91626,outward,Zutphen,550,Amsterdam,1638-04-27,Zeeland,nan,nan,1638-10-11,Batavia
91627,outward,Breda,1050,Hoorn,1638-05-05,Texel,nan,1638-12-09,1639-03-18,Batavia
91628,outward,Enkhuizen,700,Enkhuizen,1638-05-05,Texel,nan,nan,1639-04-25,Batavia
91629,outward,Banda,550,Amsterdam,1638-11-24,Texel,1639-05-03,1638-05-15,1639-05-19,Batavia
91630,outward,Amsterdam,550,Amsterdam,1639-01-12,Texel,nan,nan,1639-05-05,Batavia
91631,outward,Castricum,200,Amsterdam,1639-01-12,Texel,nan,nan,1639-06-17,Batavia
91632,outward,Franeker,120,Enkhuizen,1639-01-12,Texel,nan,nan,1639-06-18,Batavia
91633,outward,Haarlem,500,Amsterdam,1639-01-12,Texel,nan,nan,1639-06-17,Batavia
91634,outward,Hert,200,Enkhuizen,1639-01-12,Texel,nan,nan,1639-06-17,Batavia
91635,outward,Leeuwarden,550,Enkhuizen,1639-01-12,Texel,nan,nan,1639-06-18,Batavia
91636,outward,Lisse,120,Amsterdam,1639-01-12,Texel,nan,nan,1639-05-21,Batavia
91637,outward,Meerman,200,Amsterdam,1639-01-12,Texel,nan,nan,1639-08-20,Batavia
91638,outward,Middelburg,550,Zeeland,1639-01-14,Wielingen,nan,nan,1639-06-29,Batavia
91639,outward,Zierikzee,400,Zeeland,1639-01-14,Wielingen,nan,nan,1639-06-30,Batavia
91640,outward,Capelle,200,Rotterdam,1639-03-12,Goeree,nan,nan,1639-09-20,Batavia
91641,outward,Koning David,200,Zeeland,1639-03-12,Wielingen,nan,nan,nan,
91642,outward,Pauw,200,Zeeland,1639-03-12,Wielingen,nan,nan,1639-11-12,Batavia
91643,outward,Hof Van Holland,500,Delft,1639-04-19,Goeree,nan,nan,nan,
91644,outward,Heemskerk,120,Amsterdam,1639-04-29,Texel,1639-09-11,nan,1639-11-22,Batavia
91645,outward,Hollandia,700,Amsterdam,1639-04-29,Texel,1639-09-05,1639-10-09,1639-12-25,Batavia
91646,outward,Maria De Medici,700,Amsterdam,1639-04-29,Texel,1639-09-05,1639-10-09,1639-12-18,Batavia
91647,outward,Nassau,550,Hoorn,1639-04-29,Texel,nan,nan,1640-01-13,Batavia
91648,outward,Wezel,550,Amsterdam,1639-04-29,Texel,1639-09-12,1639-10-09,1639-12-18,Batavia
91649,outward,Limmen,120,Amsterdam,1639-09,Texel,nan,nan,1640-04-29,Batavia
91650,outward,Witte Olifant,1000,Amsterdam,1639-09,Texel,nan,nan,1640-03-16,Batavia
91651,outward,Rob,,Amsterdam,1640,Texel,nan,nan,nan,
91652,outward,Akersloot,360,Amsterdam,1640-01-17,Texel,nan,nan,1640-07-27,Batavia
91653,outward,Berkhout,400,Hoorn,1640-01-17,Texel,nan,nan,1640-09-30,Batavia
91654,outward,Brak,,Enkhuizen,1640-01-17,Texel,nan,nan,1640-07-30,Batavia
91655,outward,Oranjeboom,200,Amsterdam,1640-01-17,Texel,nan,nan,1640-08-05,Batavia
91656,outward,Snoek,560,Amsterdam,1640-01-17,Texel,nan,nan,1640-07-29,Batavia
91657,outward,Zaaier,400,Amsterdam,1640-01-17,Texel,nan,nan,1640-08-27,Batavia
91658,outward,Amboina,550,Amsterdam,1640-01-19,Texel,nan,nan,1640-08-06,Batavia
91659,outward,Neptunus,,Amsterdam,1640-01-19,Texel,1640-06-13,1640-06-20,1640-08-29,Batavia
